text,embedding,filename,type,chunk_id
指导方针草案 航程规划\
  1 目标\
\
  1.1 制定航行或航行计划， 以及对船舶进度的密切和持续监控 和职位，在执行此类计划期间是必不可少的 对海上生命安全、航行安全和效率的重要性 以及保护海洋环境。\
\
  1\,2 航程和航道规划的需要适用 到所有船只。有几个因素可能会阻碍保险箱 所有船只的航行和可能阻碍 大型船舶或运载危险货物的船只的航行。 在准备过程中需要考虑这些因素 的计划以及后续监控执行 计划。\
\
  1.3 航程和航道规划包括评估、 即收集与预期航程相关的所有信息 或通道;整个航程或航程的详细规划 berth to berth，包括那些需要 一名飞行员;执行计划;以及对进展的监控 在实施计划中的船舶。这些组件 的航程/航道规划分析如下。\
\
  2 鉴定\
\
  2.1 与预期相关的所有信息 应考虑航行或航行。以下项目应 在航程和航道规划中考虑：\
本文针对苏伊士运河堵塞事件进行分析，以期为我国在国际市场上应对其他航运通道受阻事件带来的冲击提供影响评估和应急管理的参考依据。 余下部分的结构安排如下：第二部分介绍了苏伊士运河堵塞事件的全过程；第三部分从连锁反应、原油价格、港口拥堵、航运价格、外贸冲击等方面，分析了此次事件的影响；第四部分总结了此次事件给我国海运业应对关键航运通道受阻事件的启示。\
苏伊士运河堵塞事件\
\
巨型货轮“长赐号”（Ｅｖｅｒ Ｇｉｖｅｎ）于 ２０２１ 年 ３ 月在苏伊士运河上发生了搁浅，造成苏伊士运河连续 ６ 天陷入瘫痪，由此引起了运价大幅上涨、船只大量延误、全球供应链陷入混乱的严重后果。 这起事件在船舶吨位、拥堵程度、经济损失等方面都打破了历史最高纪录。\
１．事件介绍\
“长赐号”的船东是日本爱媛县正荣汽船公司，由中国台湾长荣集团（Ｅｖｅｒｇｒｅｅｎ Ｇｒｏｕｐ） 以论时佣船（ｔｉｍｅｃｈａｒｔｅｒ）的方式承租运营，主要往返于亚欧贸易航线。 “长赐号” 全长 ３９９. ９４ 米，宽度 ５８. ８ 米，最大承载能力１９９０００ 吨，最大吃水深度为 １６ 米，可承载 ２００００ 个标准箱（ｔｒａｎｓｍｉｓｓｉｏｎ ｅｘｔｅｎｓｉｏｎ ｕｎｉｔ， ＴＥＵ），是全球最大的集装箱船之一。 “长赐号”航线配置为远东－欧洲航线，共挂靠 １１ 个港口，依次是高雄港、青岛港、上海港、宁波舟山港、台北港、深圳港、丹戎帕拉帕斯港、鹿特丹港、菲利斯托港、汉堡港、科伦坡港，整个航程需要经过台湾海峡、马六甲海峡、曼德海峡、苏伊士运河、直布罗陀海峡、英吉利海峡。 整个行程约 １１３００ 海里，往返一次大约需要 ９０ 天。\
“长赐号”在 ２０２１ 年 ３ 月 ２３ 日驶入运河南段时，遇到了大风和沙尘天气，由于能见度低、操作不当，导致船身偏移，船首过于接近右岸，水线之下的球鼻艏撞击岸坡，导致船首前侧搁浅，后半截则因为惯性而转向左岸。 由于搁浅的地点是一条仅有 ３１３ 米宽的单向航道，它的船体堵塞了整个航道，造成了苏伊士运河的全线运输中断。,[-1.08844331e-02  6.76590279e-02  1.82111021e-02  4.05217754e-04\
 -2.49109529e-02  2.37642471e-02 -1.92643590e-02  1.56342611e-02\
  1.34855658e-02  1.37244258e-02  1.13817841e-01 -5.24379164e-02\
  5.10601588e-02  2.19714269e-02 -4.96274047e-03  5.75360609e-03\
 -2.97395010e-02 -3.76183987e-02 -1.61374602e-02  4.12867069e-02\
 -1.05129341e-02 -6.44013584e-02 -3.20601277e-02 -4.85656671e-02\
 -2.19310932e-02  6.81750290e-03 -5.97813278e-02  1.72325410e-02\
  7.44124427e-02 -4.05295752e-02  3.50048989e-02  1.53054327e-01\
 -7.80343115e-02 -4.35419334e-03  5.16718067e-02  5.13819680e-02\
  4.87615392e-02  3.60173695e-02 -2.97756903e-02  8.69710743e-02\
 -2.44801212e-02  6.59642392e-04  1.82370655e-02 -5.84870130e-02\
  1.34992525e-02  4.10742015e-02 -8.74975044e-03  1.08872652e-02\
 -7.08879754e-02 -1.76707879e-02  2.66739051e-04  4.71081026e-02\
  1.30335987e-02  6.49990588e-02  1.73795186e-02  2.35016812e-02\
 -3.69158350e-02 -4.36609052e-02 -1.76738575e-02 -4.99297939e-02\
 -7.54341409e-02  4.39851880e-02 -2.64638476e-02 -2.44018734e-02\
 -6.58458397e-02 -9.91587564e-02  2.73236167e-02  4.55428623e-02\
  8.20280053e-03  5.09122293e-03  1.61236047e-03 -5.09427860e-02\
  3.59483622e-02 -3.60359773e-02 -2.19223630e-02  5.97472023e-03\
  1.48492744e-02 -2.35784240e-02 -6.04556501e-02 -1.22284092e-01\
 -4.84628752e-02 -2.73679271e-02  5.58676431e-03 -6.77534491e-02\
 -6.98739216e-02  2.49804072e-02 -1.30678248e-02 -6.95926249e-02\
  8.70808661e-02 -5.25198318e-02  1.77258868e-02 -2.69393232e-02\
  4.32943227e-03  1.83463283e-02  8.10318515e-02 -1.57647729e-02\
  6.83637336e-02 -7.52904452e-04  2.78111193e-02 -2.85801291e-02\
  6.01206534e-02 -5.03124148e-02 -8.91946107e-02  5.32666296e-02\
 -7.90665150e-02 -1.01943128e-01 -4.42435257e-02  1.67392120e-02\
  5.78115135e-02  6.05285494e-03  1.35272846e-03 -6.69303536e-03\
  8.29382986e-03 -9.29577500e-02 -8.12120736e-03  7.18573481e-02\
 -3.07262857e-02 -1.25970513e-01 -4.58891802e-02 -4.11423706e-02\
  7.74051622e-02  5.05559705e-02 -6.59573525e-02  4.19398621e-02\
 -6.83559552e-02  4.66008745e-02  1.66276231e-01 -1.32283917e-33\
  9.99927986e-03  3.25622819e-02 -1.38664094e-03 -8.45881104e-02\
  2.79917717e-02 -3.59763689e-02  3.01680388e-03  1.82949584e-02\
  2.64894757e-02  2.93392744e-02 -5.83677813e-02  7.73867890e-02\
 -4.08424288e-02 -5.32608526e-03 -8.65495205e-02 -5.54922670e-02\
 -5.92388846e-02 -2.10817847e-02  3.45578939e-02 -6.61309212e-02\
  5.39445765e-02 -2.77567804e-02  3.07207741e-03 -5.86041883e-02\
 -1.10782096e-02  1.78694520e-02  6.22072108e-02 -3.40825412e-03\
 -7.27334544e-02  3.36984210e-02  2.09922027e-02 -6.61124336e-03\
 -1.35373436e-02 -2.47251391e-02 -7.42676854e-02  7.38866813e-03\
  7.99019858e-02 -3.38491686e-02  2.27618646e-02 -4.55361605e-02\
 -8.47870484e-02  4.17087274e-03  2.10925471e-03  3.10237631e-02\
 -1.67629570e-02 -2.73057967e-02  2.14618742e-02 -6.25220463e-02\
  1.01727284e-02 -3.87081057e-02 -5.05290329e-02 -3.85329738e-04\
  4.28012125e-02 -4.41790521e-02  3.99456024e-02  6.53376570e-03\
 -5.91243468e-02  6.03570463e-03 -5.54241389e-02 -5.52624650e-03\
  1.10748764e-02 -2.92415190e-02 -1.79026951e-03  1.50785763e-02\
  4.76311445e-02  3.43696028e-02 -4.83675785e-02  6.53771162e-02\
  6.26737103e-02 -3.25857401e-02 -7.93864280e-02  3.86987403e-02\
  1.31866783e-01 -7.04442337e-02  4.47090119e-02 -5.55637255e-02\
 -3.11685856e-02  5.82344979e-02 -8.60251766e-03 -3.36771272e-02\
 -1.03184573e-01 -1.90935452e-02 -5.03511280e-02  7.55498707e-02\
 -3.43879126e-02 -5.64849935e-02  9.52974111e-02  2.09543947e-02\
 -3.70277688e-02 -4.14830372e-02 -9.60434675e-02 -1.93976387e-02\
  1.12726614e-01 -1.36373220e-02  3.01286709e-02 -5.33741255e-33\
 -7.36565664e-02  2.53801905e-02 -6.03761412e-02 -3.04145855e-04\
  4.72842343e-02 -4.81495857e-02  2.61986796e-02  6.32801205e-02\
 -3.19885276e-02 -1.33722425e-02 -9.51692313e-02  4.50726673e-02\
 -9.26045030e-02 -1.29897206e-03 -3.53344530e-02 -6.18772116e-03\
 -7.66547676e-03  6.67725503e-02 -9.90633480e-03  3.22698057e-02\
 -8.51057004e-03 -4.89013568e-02 -1.57144547e-01 -2.50687525e-02\
 -1.92807626e-03  9.29585323e-02  6.30788058e-02 -1.15366541e-01\
  4.34328765e-02  6.08643740e-02 -3.70532321e-03  9.82508995e-03\
 -3.41476686e-02  7.67107904e-02 -4.44398187e-02 -5.95973618e-03\
  6.23285137e-02  2.14247759e-02 -1.01909392e-01 -3.23341936e-02\
 -2.51460075e-02 -2.35484652e-02  7.63976797e-02 -1.52011979e-02\
  3.95619422e-02  3.15130204e-02 -8.04969389e-03 -3.93317454e-02\
  1.71336881e-03 -3.15327346e-02  8.22920054e-02  1.23698572e-02\
 -4.79418673e-02  2.65526362e-02 -2.90862583e-02 -4.04563174e-02\
 -4.61551696e-02 -7.60535896e-02 -8.74656960e-02 -6.80181012e-02\
  2.97553316e-02  1.55492714e-02 -6.07543215e-02  6.15597926e-02\
 -8.01642332e-03 -4.66707833e-02 -1.27953505e-02 -6.34090081e-02\
  8.22204445e-03 -9.05054584e-02 -1.20561421e-02  2.49712868e-03\
  1.23648681e-02 -5.03095873e-02  6.46874532e-02  2.71914080e-02\
  3.68181150e-03  8.70012343e-02 -5.14145382e-02  3.69963981e-02\
 -7.75576457e-02 -4.05759811e-02  4.06424329e-03  2.21592933e-02\
 -6.25157505e-02  1.17901424e-02 -4.93280999e-02  4.08105813e-02\
  2.13891026e-02 -8.09025168e-02 -1.96132399e-02  6.12796657e-02\
 -1.57955661e-02 -2.09353305e-02  6.75557032e-02 -4.18611954e-08\
  1.07701626e-02 -7.08800107e-02 -5.59895881e-04  1.24283996e-03\
 -8.96524042e-02 -7.50394017e-02 -1.71242114e-02  9.45890043e-03\
 -2.29569618e-03 -2.73982249e-02  6.08033575e-02  4.26145084e-02\
 -2.60021240e-02 -1.83514878e-02 -1.04741277e-02 -4.63095494e-02\
 -4.31067087e-02  3.48372310e-02 -6.89277845e-03 -6.76397905e-02\
 -8.09643120e-02  2.37911083e-02  3.50592881e-02 -1.52254894e-01\
 -9.25629735e-02  4.63530943e-02 -8.15876499e-02 -4.76893894e-02\
  7.90991075e-03  2.09155679e-02  3.21835540e-02  4.96182416e-04\
  3.72590795e-02 -3.09208203e-02  2.70133577e-02 -1.90507192e-02\
  5.21444641e-02  5.08387983e-02 -1.57125155e-03  1.17915254e-02\
  2.70954776e-03 -4.32402566e-02  1.45441275e-02  6.04415759e-02\
  1.20678745e-01 -5.87784909e-02  2.16662902e-02 -7.45986868e-03\
  1.39157683e-01  4.76376619e-03 -3.26064043e-02 -4.12270203e-02\
  4.32138294e-02 -1.03362262e-01  2.52783783e-02  2.60260981e-02\
 -6.90178052e-02 -6.38303459e-02  2.61412840e-02  2.15460826e-02\
  3.57585624e-02  4.87642884e-02 -4.66355495e-02  9.74843204e-02],全球关键航运通道受阻对供应链的影响———“长赐号”在苏伊士运河搁浅案例分析.txt,TXT,3
“长赐号”在 ２０２１ 年 ３ 月 ２３ 日驶入运河南段时，遇到了大风和沙尘天气，由于能见度低、操作不当，导致船身偏移，船首过于接近右岸，水线之下的球鼻艏撞击岸坡，导致船首前侧搁浅，后半截则因为惯性而转向左岸。 由于搁浅的地点是一条仅有 ３１３ 米宽的单向航道，它的船体堵塞了整个航道，造成了苏伊士运河的全线运输中断。\
在这次搁浅之后，船东指派荷兰 Ｓｍｉｔ Ｓａｌｖａｇｅ 和日本 Ｎｉｐｐｏｎ Ｓａｌｖａｇｅ 的两个专业海上救援队伍进行脱浅作业。 通过挖掘机清除淤积泥沙、大马力拖轮拖曳等措施，“长赐号”在埃及当地时间 ３ 月 ２９ 日 ４ 时成功上浮；苏伊士运河于 ３ 月 ２９ 日中午 １２ 时重新通航，每天可以通过约 ９０ 艘滞留船舶；４ 月 ３ 日，所有被困的 ４２２ 艘船舶都经过了运河，运河逐渐恢复正常［２３］ 。 此次事件造成的经济损失不仅包括救援费用、船舶维修费用、苏伊士运河管理局的营业收入中断，还包括因运输延误、航程增加、货物受损给第三方造成的损失等。 英国劳氏船级社估计，运河每日西行的贸易量约 ５１ 亿美元，东行的贸易量约 ４５ 亿美元，滞留货物价值约 ９６ 亿美元，每小时造成的损失高达 ４ 亿美元，折合人民币 ２６. １８ 亿元［２４］ 。\
２．直接影响,[-9.11027193e-03  4.60463241e-02  5.41250743e-02  6.59023225e-03\
 -2.24375036e-02  2.19538528e-03 -8.19498859e-03 -3.31734940e-02\
  9.12225153e-03 -2.61285119e-02  1.14224248e-01 -5.43291382e-02\
  4.92881238e-02  4.76787798e-03 -1.83756165e-02  4.27482910e-02\
 -7.54873455e-02  6.51956629e-03 -4.50011380e-02  5.19393105e-03\
 -1.92943588e-02 -2.78138667e-02 -1.27240457e-02 -2.40405817e-02\
 -3.24236043e-02  4.36318815e-02 -5.53659424e-02  5.65572120e-02\
  4.66805361e-02 -1.63297858e-02 -2.35769711e-02  1.41384706e-01\
 -6.52060360e-02 -9.32117738e-03  3.97467725e-02  3.55629697e-02\
  3.49695645e-02  3.82171720e-02 -2.85994392e-02  4.82928716e-02\
 -3.92779037e-02 -1.91965979e-02  8.19391608e-02 -4.21406217e-02\
 -2.26027686e-02  6.40832409e-02 -3.29875527e-03 -2.07949653e-02\
 -8.99295509e-02 -4.66850307e-03 -1.78775619e-04  1.46153094e-02\
 -1.70989130e-02  4.60366234e-02 -2.08871420e-02  2.35688966e-02\
 -4.76448983e-02 -4.50587682e-02  2.18469854e-02 -5.26747145e-02\
 -3.15904766e-02  8.30261260e-02 -3.75246592e-02 -2.24190895e-02\
 -4.96591367e-02 -6.17396161e-02  1.58032663e-02  2.22775582e-02\
  3.30366828e-02  1.06942561e-02 -6.55254582e-03 -2.68830024e-02\
  3.74442190e-02 -3.02365348e-02 -6.57528862e-02 -5.20439222e-02\
 -6.04779134e-03  2.96668373e-02 -6.11181892e-02 -1.04539275e-01\
 -5.28478846e-02  1.84488110e-02  4.17718813e-02 -4.16507199e-02\
 -1.27135739e-01  8.35231990e-02 -1.45892547e-02 -7.79016763e-02\
  1.05489783e-01 -2.23835055e-02  6.82943985e-02  1.36408573e-02\
 -3.04362364e-02 -5.22608450e-03  6.28903583e-02 -2.29173042e-02\
  5.24339750e-02  4.73325364e-02  1.73265226e-02 -3.39374617e-02\
  5.73704578e-02 -3.62531357e-02 -6.14781938e-02  9.72719211e-03\
 -1.72681697e-02 -1.19413689e-01 -5.33245094e-02 -1.51297115e-02\
  5.01372814e-02 -2.98145991e-02 -3.26358452e-02 -3.85119766e-02\
  2.02452801e-02 -7.76577890e-02 -3.43896970e-02  9.94394794e-02\
 -5.38526289e-02 -8.35703760e-02 -4.77562891e-03  8.08912795e-03\
  3.04538608e-02  1.59226991e-02 -6.33307546e-02 -2.54606251e-02\
 -1.06475927e-01  2.16318760e-02  7.64124095e-02  1.80392171e-33\
  2.11717878e-02  1.08793359e-02 -2.79749557e-03 -8.66678953e-02\
  5.86725883e-02 -8.36817473e-02  2.87653133e-03 -3.59422229e-02\
  3.98625014e-03  5.04804822e-03 -3.35640050e-02  2.47382745e-02\
 -1.21218681e-01 -8.68625380e-03 -7.45184720e-02 -5.79344071e-02\
 -3.46523225e-02 -5.53302504e-02  1.48610782e-03 -7.65269548e-02\
  2.87021305e-02 -1.54516157e-02  1.85994711e-02 -1.09410465e-01\
 -3.64551321e-02 -3.20746079e-02  9.02590975e-02 -2.13822536e-03\
 -6.40897304e-02  4.66528609e-02  3.51978093e-02 -6.20612409e-03\
 -2.57464387e-02 -1.61387995e-02 -7.49090984e-02  1.18731884e-02\
  5.04999533e-02 -2.26873755e-02 -2.08621088e-04 -2.22541038e-02\
 -8.68729427e-02 -2.00966299e-02 -2.25197393e-02  6.74190372e-02\
  3.39239426e-02 -2.05380227e-02 -4.92709726e-02 -1.61692463e-02\
  5.69952838e-02 -5.30058518e-02 -7.44891763e-02  2.56284066e-02\
 -3.05433205e-04 -1.29334526e-02  7.56894378e-03 -3.69188152e-02\
 -4.46936078e-02 -2.94757728e-02 -7.37538487e-02 -2.61968169e-02\
 -4.34418283e-02 -2.55333986e-02  2.45640464e-02 -3.03707048e-02\
  5.99924959e-02  4.50105332e-02 -2.69023236e-03  1.22072743e-02\
  1.82486083e-02 -5.99965453e-02 -7.68259242e-02 -1.46776028e-02\
  1.32704169e-01 -2.09911689e-02  1.98444836e-02 -6.72201589e-02\
  3.92150879e-03  1.87437143e-02  4.08456102e-03  9.17539187e-03\
 -8.53569210e-02 -3.91721092e-02 -4.01969962e-02  9.02749598e-02\
 -7.72946700e-02 -6.55695423e-02  1.09874904e-01  5.15229516e-02\
 -4.97452682e-03 -1.22109400e-02 -1.36332095e-01 -2.97744479e-02\
  5.53653985e-02 -6.28250018e-02 -3.15072387e-03 -8.93704478e-33\
 -2.24524979e-02  2.47051734e-02 -6.44322485e-02  3.70679051e-02\
  2.60985214e-02 -4.45087329e-02 -2.29351834e-04  1.23507477e-01\
  1.20596187e-02 -1.71441101e-02 -8.63389447e-02  4.63361815e-02\
 -8.25851113e-02 -1.84980817e-02 -3.34147662e-02  2.24122796e-02\
  4.56201546e-02  8.74340311e-02 -1.28449155e-02  1.70289949e-02\
 -3.55488658e-02 -1.75550524e-02 -1.90747529e-01 -5.14373882e-03\
 -1.29222833e-02  5.13747260e-02  8.85669813e-02 -7.97164366e-02\
 -3.45245376e-02  6.82793558e-02  2.58645397e-02  1.25010153e-02\
 -1.74649386e-03  1.12751044e-01 -7.94513002e-02 -3.02070454e-02\
  6.31285980e-02 -1.84704140e-02 -1.12763450e-01 -2.41338108e-02\
  2.64846850e-02 -4.61329073e-02  9.60767791e-02 -6.01374768e-02\
  1.06768468e-02  2.58437712e-02 -4.14556861e-02 -3.39430124e-02\
  2.48796656e-03  3.26711428e-03  1.08572572e-01 -4.82558506e-03\
  9.65527666e-04  1.01667352e-03  7.43979635e-03 -9.97002702e-03\
 -1.38994828e-02 -7.86522478e-02 -1.02456532e-01 -4.59011532e-02\
  9.78401490e-03  3.89793515e-02 -1.50264604e-02  4.57944833e-02\
 -1.09609878e-02 -1.08715575e-02  1.74351614e-02 -2.59450935e-02\
  3.42741087e-02 -1.13162823e-01 -3.63450982e-02 -1.23519944e-02\
  5.29029593e-02 -4.66984734e-02  5.42239062e-02  8.95439461e-03\
 -8.67672171e-03  8.58938545e-02 -6.70294985e-02 -5.50246052e-03\
 -4.33795080e-02 -1.08394967e-02  9.55731515e-03  6.76919669e-02\
 -4.73574884e-02  3.87916807e-04 -5.50494008e-02  9.64680500e-03\
  3.48373204e-02 -7.48427510e-02  2.71570794e-02  1.76842418e-02\
 -1.18514061e-01  1.56877507e-02  5.47313467e-02 -4.67429366e-08\
  2.53365561e-02 -8.99578035e-02 -1.56922434e-02  1.77792367e-02\
 -6.82481751e-02 -2.30353381e-02  4.67170961e-02  3.51147130e-02\
  9.93459579e-03 -2.19409843e-03  3.23861502e-02  2.38773823e-02\
 -4.11164574e-02  1.02067431e-02 -5.83650917e-02 -5.60296811e-02\
 -5.48642687e-02  5.63087054e-02 -1.48369661e-02 -9.50340182e-02\
 -5.97207025e-02  1.66342482e-02  5.17739803e-02 -1.21176168e-01\
 -5.83350994e-02  3.57021503e-02 -8.19351822e-02 -8.35299212e-03\
 -1.82618629e-02  1.71094872e-02  3.81042473e-02  3.72056919e-03\
  4.11806405e-02 -3.44683789e-02  2.73267031e-02 -5.36912121e-03\
  1.22460285e-02  3.67631088e-03 -5.74728251e-02  1.00358278e-02\
 -3.45821604e-02 -6.09000996e-02 -6.21012552e-03  5.42016812e-02\
  1.05831228e-01 -4.63275649e-02  7.24521130e-02  3.14469337e-02\
  8.91195610e-02  3.14178206e-02  1.28025142e-02  2.10080203e-02\
  1.19023532e-01 -7.01535344e-02 -1.31595656e-02  3.19268182e-02\
 -7.64459074e-02 -7.69152399e-03  3.92718352e-02  4.57269186e-03\
 -1.52902608e-03  3.11607830e-02 -1.76725183e-02  8.89187977e-02],全球关键航运通道受阻对供应链的影响———“长赐号”在苏伊士运河搁浅案例分析.txt,TXT,4
２．直接影响\
这起堵塞事件造成苏伊士运河两边的船舶滞留，在堵塞高峰期的等候船舶数量约为平时的 １０ 倍。 根据ＡＩＳ 的监测数据［２５］ ，滞留船舶以欧洲和亚洲公司的船舶为主；依其停靠区域，运河南岸 ２４３ 艘，运河北岸１６４ 艘，大苦湖地区 １５ 艘；按照船型分类，散货船 １０５ 艘，集装箱船 １０２ 艘，原油及成品油油轮 ６０ 艘，牲畜运输船 １９ 艘，ＬＮＧ 和 ＬＰＧ 船 ３１ 艘。 对于航运公司来说，这导致了船舶的时间成本、收入损失和运力损失。 俄罗斯卫星通讯社称，在此次堵塞事件中，延误货值总额达 ６２０ 亿美元，滞留原油约 １２００ 万桶，埃及蒙受约９１００ 万美元的损失。 荷兰国际集团称，苏伊士运河停航对亚欧间的贸易、欧洲的供应链和工业进口造成了直接的冲击。 德国安联集团的研究报告表明，因苏伊士运河的中断而造成的全球贸易增幅下降 ０. ２％ ～ ０. ４％。法国裕利安宜信用保险公司估计，在运河阻塞的这段时间里，每日的全球贸易损失大约为 １００ 亿美元。 同时，苏伊士运河是连接世界多个经济中心的通道，其阻塞将对相关航线的运输效率、成本效益以及贸易收益造成长期的不利影响。\
由于航道阻塞，一些亚欧集装箱船纷纷从好望角和几内亚湾方向绕行，以确保货品的准时送达。 经估算，从新加坡港到鹿特丹港，通过苏伊士运河航线约 ８２８８ 海里，需要航行 ３４ 天，而绕行好望角约 １１７５５ 海里，需要航行 ４９ 天。 例如，超大型集装箱船“长贺号”在 ３ 月 ２５ 日抵达苏伊士运河前就改变了航线，产生的额外燃油成本约 ７４ 万美元［２６］ 。 大多数船只在原地等候造成的损失比绕道所增加的费用要少，所以它们仍然航行到运河附近等候运河的通航。 根据海洋数据分析公司 Ｓｅａ Ｉｎｔｅｌｌｉｇｅｎｃｅ 的分析，如果苏伊士运河的长期堵塞导致所有的集装箱运输都转向好望角，将需要额外 ６％的全球船队运力［２７］ 。 此外，绕行好望角还要穿过西非海盗横行的水域，这对运输的安全构成了挑战。 此次事件发生后，亚欧航线的航空货运和铁路货运的需求也大幅上升。 例如，一些企业利用中欧班列作为苏伊士运河航线的替代路线，但相应的运费成本上涨 ３０％ ～４０％。\
３．风险分析,[-1.88653413e-02  1.65472720e-02  3.35799605e-02 -3.94413732e-02\
 -3.84245962e-02  1.00471629e-02 -1.82055552e-02 -8.06264058e-02\
 -1.56854447e-02 -4.06869613e-02  1.18640624e-01 -2.81429924e-02\
 -1.40499833e-04 -4.06233448e-04 -2.71547008e-02  1.46755558e-02\
 -5.80777191e-02  6.49448410e-02 -1.39418244e-02  2.43052896e-02\
 -2.49686837e-03 -7.18220174e-02 -5.41176647e-02 -4.34811637e-02\
 -2.73791403e-02  1.08070765e-02  1.67989079e-02  2.78223529e-02\
  1.97826177e-02  2.30891467e-03 -7.74365962e-02  9.50556621e-02\
 -8.50733072e-02  6.24737144e-02  7.72613138e-02  4.96243425e-02\
  5.01035936e-02  7.44145829e-03  2.28485372e-02  1.97825357e-02\
  7.04758940e-03 -8.17409381e-02  7.38816857e-02 -6.31939322e-02\
 -2.30254233e-02  4.41608131e-02  4.01069783e-03 -1.31762093e-02\
 -7.74603039e-02 -5.89020625e-02  2.08297465e-02  1.45271560e-02\
  6.10575452e-02  2.34118178e-02  2.34097894e-02  6.44534752e-02\
 -5.40429726e-02 -6.55957311e-02  7.41986907e-04 -1.28156226e-02\
 -3.85733284e-02  7.94867799e-02 -2.29911674e-02 -1.12079410e-02\
 -2.29324326e-02 -4.98037711e-02  1.51066603e-02  1.98038202e-02\
 -6.30144253e-02 -5.60582941e-03  1.06945366e-03 -9.22871381e-02\
 -4.04355749e-02 -6.34638593e-03 -6.67024180e-02 -8.20830278e-03\
 -3.88500132e-02 -1.82791166e-02 -3.03181410e-02 -1.51995420e-01\
